input,output,instruction
"Dec. gold gains $11.30, or 0.8%, to settle at $1,350.30/oz",No,"Does the news headline talk about price staying constant? 
Options: Yes, No"
"Dec. gold gains $11.30, or 0.8%, to settle at $1,350.30/oz",No,"Examine the news headline and decide if it includes price going down.
Options: Yes, No"
"Dec. gold gains $11.30, or 0.8%, to settle at $1,350.30/oz",Yes,"Interpret the news headline to see if it mentions price in the past.
Options: Yes, No"
"Dec. gold gains $11.30, or 0.8%, to settle at $1,350.30/oz",No,"Review the news headline and determine if it relates to price in the future.
Options: No, Yes"
"Dec. gold gains $11.30, or 0.8%, to settle at $1,350.30/oz",No,"Let me know if the news headline talks about a general event (apart from prices) in the past.
Options: No, Yes"
"Dec. gold gains $11.30, or 0.8%, to settle at $1,350.30/oz",No,"Is the news headline related to a general event (apart from prices) in the future?
Options: Yes, No"
"Dec. gold gains $11.30, or 0.8%, to settle at $1,350.30/oz",No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: No, Yes"
frank holmes : the case for gold 2018,No,"Does the news headline talk about price? 
Options: No, Yes"
frank holmes : the case for gold 2018,No,"Does the news headline talk about price going up? 
Options: Yes, No"
frank holmes : the case for gold 2018,No,"Consider the news headline - does it concern price staying constant?
Options: Yes, No"
frank holmes : the case for gold 2018,No,"Consider the news headline - does it concern price going down?
Options: No, Yes"
frank holmes : the case for gold 2018,No,"Please determine if the news headline addresses price in the past.
Options: No, Yes"
frank holmes : the case for gold 2018,No,"Does the news headline talk about price in the future? 
Options: No, Yes"
frank holmes : the case for gold 2018,Yes,"Analyze the news headline for any mention of a general event (apart from prices) in the past.
Options: No, Yes"
frank holmes : the case for gold 2018,No,"Examine the news headline and decide if it includes a general event (apart from prices) in the future.
Options: No, Yes"
frank holmes : the case for gold 2018,No,"Interpret the news headline to see if it mentions comparing gold with any other asset.
Options: Yes, No"
"gold futures down $3.60 at $1,123.90 an ounce",No,"Does the news headline talk about price? 
Options: Yes, No"
"gold futures down $3.60 at $1,123.90 an ounce",No,"Please determine if the news headline addresses price going up.
Options: Yes, No"
"gold futures down $3.60 at $1,123.90 an ounce",No,"Examine the news headline and decide if it includes price staying constant.
Options: Yes, No"
"gold futures down $3.60 at $1,123.90 an ounce",Yes,"In the context of the news headline, is price going down discussed?
Options: No, Yes"
"gold futures down $3.60 at $1,123.90 an ounce",Yes,"Analyze the news headline for any mention of price in the past.
Options: No, Yes"
"gold futures down $3.60 at $1,123.90 an ounce",No,"Review the news headline and determine if it relates to price in the future.
Options: Yes, No"
"gold futures down $3.60 at $1,123.90 an ounce",No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: Yes, No"
"gold futures down $3.60 at $1,123.90 an ounce",No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: Yes, No"
"gold futures down $3.60 at $1,123.90 an ounce",No,"Examine the news headline and decide if it includes comparing gold with any other asset.
Options: No, Yes"
mcx goldguinea february contract slips,No,"Analyze the news headline for any mention of price.
Options: Yes, No"
mcx goldguinea february contract slips,No,"Let me know if the news headline talks about price going up.
Options: No, Yes"
mcx goldguinea february contract slips,No,"Let me know if the news headline talks about price staying constant.
Options: Yes, No"
mcx goldguinea february contract slips,Yes,"Does the news headline talk about price going down? 
Options: Yes, No"
mcx goldguinea february contract slips,Yes,"Please determine if the news headline addresses price in the past.
Options: No, Yes"
mcx goldguinea february contract slips,No,"Is the news headline related to price in the future?
Options: No, Yes"
mcx goldguinea february contract slips,No,"In the context of the news headline, is a general event (apart from prices) in the past discussed?
Options: No, Yes"
mcx goldguinea february contract slips,No,"Examine the news headline and decide if it includes a general event (apart from prices) in the future.
Options: No, Yes"
mcx goldguinea february contract slips,No,"Review the news headline and determine if it relates to comparing gold with any other asset.
Options: Yes, No"
sound advice worries about gold,No,"Let me know if the news headline talks about price.
Options: No, Yes"
sound advice worries about gold,No,"Let me know if the news headline talks about price going up.
Options: No, Yes"
sound advice worries about gold,No,"Interpret the news headline to see if it mentions price staying constant.
Options: Yes, No"
sound advice worries about gold,No,"Assess if the news headline touches on price going down.
Options: No, Yes"
sound advice worries about gold,No,"Please determine if the news headline addresses price in the past.
Options: Yes, No"
sound advice worries about gold,No,"Interpret the news headline to see if it mentions price in the future.
Options: Yes, No"
sound advice worries about gold,Yes,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: Yes, No"
sound advice worries about gold,No,"Let me know if the news headline talks about a general event (apart from prices) in the future.
Options: Yes, No"
sound advice worries about gold,No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: No, Yes"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,No,"Examine the news headline and decide if it includes price.
Options: No, Yes"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,Yes,"Is the news headline related to price going up?
Options: Yes, No"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,No,"Examine the news headline and decide if it includes price staying constant.
Options: Yes, No"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,No,"Review the news headline and determine if it relates to price going down.
Options: No, Yes"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,Yes,"Examine the news headline and decide if it includes price in the past.
Options: No, Yes"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,No,"Please determine if the news headline addresses price in the future.
Options: No, Yes"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,No,"Does the news headline talk about a general event (apart from prices) in the past? 
Options: No, Yes"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,No,"Is the news headline related to a general event (apart from prices) in the future?
Options: Yes, No"
gold gains in asia as weak dollar supports buying in holiday-thinned trade,Yes,"Examine the news headline and decide if it includes comparing gold with any other asset.
Options: No, Yes"
Gold holds near 4-week high; political tensions support,Yes,"Interpret the news headline to see if it mentions price.
Options: Yes, No"
Gold holds near 4-week high; political tensions support,Yes,"Does the news headline talk about price going up? 
Options: No, Yes"
Gold holds near 4-week high; political tensions support,Yes,"Interpret the news headline to see if it mentions price staying constant.
Options: Yes, No"
Gold holds near 4-week high; political tensions support,No,"In the context of the news headline, is price going down discussed?
Options: No, Yes"
Gold holds near 4-week high; political tensions support,Yes,"Assess if the news headline touches on price in the past.
Options: No, Yes"
Gold holds near 4-week high; political tensions support,No,"Does the news headline talk about price in the future? 
Options: No, Yes"
Gold holds near 4-week high; political tensions support,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the past.
Options: No, Yes"
Gold holds near 4-week high; political tensions support,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the future.
Options: No, Yes"
Gold holds near 4-week high; political tensions support,No,"Consider the news headline - does it concern comparing gold with any other asset?
Options: No, Yes"
gold futures climb; metals stocks narrowly higher,No,"Please determine if the news headline addresses price.
Options: No, Yes"
gold futures climb; metals stocks narrowly higher,Yes,"Analyze the news headline for any mention of price going up.
Options: No, Yes"
gold futures climb; metals stocks narrowly higher,No,"Please determine if the news headline addresses price staying constant.
Options: No, Yes"
gold futures climb; metals stocks narrowly higher,No,"Review the news headline and determine if it relates to price going down.
Options: No, Yes"
gold futures climb; metals stocks narrowly higher,Yes,"Examine the news headline and decide if it includes price in the past.
Options: Yes, No"
gold futures climb; metals stocks narrowly higher,No,"Let me know if the news headline talks about price in the future.
Options: No, Yes"
gold futures climb; metals stocks narrowly higher,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: Yes, No"
gold futures climb; metals stocks narrowly higher,No,"Assess if the news headline touches on a general event (apart from prices) in the future.
Options: Yes, No"
gold futures climb; metals stocks narrowly higher,No,"Assess if the news headline touches on comparing gold with any other asset.
Options: No, Yes"
"india : panel gold spot exchange iibs, organised by ibja",No,"Review the news headline and determine if it relates to price.
Options: Yes, No"
"india : panel gold spot exchange iibs, organised by ibja",No,"Assess if the news headline touches on price going up.
Options: No, Yes"
"india : panel gold spot exchange iibs, organised by ibja",No,"Consider the news headline - does it concern price staying constant?
Options: Yes, No"
"india : panel gold spot exchange iibs, organised by ibja",No,"Consider the news headline - does it concern price going down?
Options: Yes, No"
"india : panel gold spot exchange iibs, organised by ibja",No,"Is the news headline related to price in the past?
Options: No, Yes"
"india : panel gold spot exchange iibs, organised by ibja",No,"Please determine if the news headline addresses price in the future.
Options: Yes, No"
"india : panel gold spot exchange iibs, organised by ibja",Yes,"In the context of the news headline, is a general event (apart from prices) in the past discussed?
Options: No, Yes"
"india : panel gold spot exchange iibs, organised by ibja",No,"Assess if the news headline touches on a general event (apart from prices) in the future.
Options: Yes, No"
"india : panel gold spot exchange iibs, organised by ibja",No,"Is the news headline related to comparing gold with any other asset?
Options: Yes, No"
"gold, silver bounce back on good offtake, global cues",No,"Let me know if the news headline talks about price.
Options: No, Yes"
"gold, silver bounce back on good offtake, global cues",Yes,"Assess if the news headline touches on price going up.
Options: Yes, No"
"gold, silver bounce back on good offtake, global cues",No,"Let me know if the news headline talks about price staying constant.
Options: Yes, No"
"gold, silver bounce back on good offtake, global cues",No,"Analyze the news headline for any mention of price going down.
Options: Yes, No"
"gold, silver bounce back on good offtake, global cues",Yes,"In the context of the news headline, is price in the past discussed?
Options: No, Yes"
"gold, silver bounce back on good offtake, global cues",No,"Examine the news headline and decide if it includes price in the future.
Options: Yes, No"
"gold, silver bounce back on good offtake, global cues",No,"Please determine if the news headline addresses a general event (apart from prices) in the past.
Options: No, Yes"
"gold, silver bounce back on good offtake, global cues",No,"Review the news headline and determine if it relates to a general event (apart from prices) in the future.
Options: No, Yes"
"gold, silver bounce back on good offtake, global cues",Yes,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: Yes, No"
Gold trades near 8-month low ahead of Fed policy decision,No,"In the context of the news headline, is price discussed?
Options: No, Yes"
Gold trades near 8-month low ahead of Fed policy decision,No,"Interpret the news headline to see if it mentions price going up.
Options: Yes, No"
Gold trades near 8-month low ahead of Fed policy decision,No,"Please determine if the news headline addresses price staying constant.
Options: No, Yes"
Gold trades near 8-month low ahead of Fed policy decision,Yes,"Examine the news headline and decide if it includes price going down.
Options: Yes, No"
Gold trades near 8-month low ahead of Fed policy decision,Yes,"In the context of the news headline, is price in the past discussed?
Options: Yes, No"
Gold trades near 8-month low ahead of Fed policy decision,No,"Consider the news headline - does it concern price in the future?
Options: Yes, No"
Gold trades near 8-month low ahead of Fed policy decision,No,"Does the news headline talk about a general event (apart from prices) in the past? 
Options: Yes, No"
Gold trades near 8-month low ahead of Fed policy decision,No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: Yes, No"
Gold trades near 8-month low ahead of Fed policy decision,No,"In the context of the news headline, is comparing gold with any other asset discussed?
Options: Yes, No"
"Gold settles lower, unable to shake off strengthening dollar",No,"Does the news headline talk about price? 
Options: No, Yes"
"Gold settles lower, unable to shake off strengthening dollar",No,"Review the news headline and determine if it relates to price going up.
Options: Yes, No"
"Gold settles lower, unable to shake off strengthening dollar",No,"In the context of the news headline, is price staying constant discussed?
Options: Yes, No"
"Gold settles lower, unable to shake off strengthening dollar",Yes,"Analyze the news headline for any mention of price going down.
Options: Yes, No"
"Gold settles lower, unable to shake off strengthening dollar",Yes,"Examine the news headline and decide if it includes price in the past.
Options: Yes, No"
"Gold settles lower, unable to shake off strengthening dollar",No,"Examine the news headline and decide if it includes price in the future.
Options: No, Yes"
"Gold settles lower, unable to shake off strengthening dollar",No,"Is the news headline related to a general event (apart from prices) in the past?
Options: Yes, No"
"Gold settles lower, unable to shake off strengthening dollar",No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: Yes, No"
"Gold settles lower, unable to shake off strengthening dollar",Yes,"Assess if the news headline touches on comparing gold with any other asset.
Options: No, Yes"
Gold gains on steady buying; silver slips,No,"Review the news headline and determine if it relates to price.
Options: No, Yes"
Gold gains on steady buying; silver slips,Yes,"Does the news headline talk about price going up? 
Options: No, Yes"
Gold gains on steady buying; silver slips,No,"Examine the news headline and decide if it includes price staying constant.
Options: No, Yes"
Gold gains on steady buying; silver slips,No,"Is the news headline related to price going down?
Options: No, Yes"
Gold gains on steady buying; silver slips,Yes,"Let me know if the news headline talks about price in the past.
Options: No, Yes"
Gold gains on steady buying; silver slips,No,"Consider the news headline - does it concern price in the future?
Options: No, Yes"
Gold gains on steady buying; silver slips,No,"Does the news headline talk about a general event (apart from prices) in the past? 
Options: No, Yes"
Gold gains on steady buying; silver slips,No,"Analyze the news headline for any mention of a general event (apart from prices) in the future.
Options: Yes, No"
Gold gains on steady buying; silver slips,Yes,"Review the news headline and determine if it relates to comparing gold with any other asset.
Options: No, Yes"
"Gold futures rise to Rs 29,461 on positive global cues ",No,"Let me know if the news headline talks about price.
Options: No, Yes"
"Gold futures rise to Rs 29,461 on positive global cues ",Yes,"Assess if the news headline touches on price going up.
Options: No, Yes"
"Gold futures rise to Rs 29,461 on positive global cues ",No,"Is the news headline related to price staying constant?
Options: No, Yes"
"Gold futures rise to Rs 29,461 on positive global cues ",No,"Analyze the news headline for any mention of price going down.
Options: Yes, No"
"Gold futures rise to Rs 29,461 on positive global cues ",Yes,"Is the news headline related to price in the past?
Options: No, Yes"
"Gold futures rise to Rs 29,461 on positive global cues ",No,"Examine the news headline and decide if it includes price in the future.
Options: Yes, No"
"Gold futures rise to Rs 29,461 on positive global cues ",No,"Consider the news headline - does it concern a general event (apart from prices) in the past?
Options: Yes, No"
"Gold futures rise to Rs 29,461 on positive global cues ",No,"Let me know if the news headline talks about a general event (apart from prices) in the future.
Options: No, Yes"
"Gold futures rise to Rs 29,461 on positive global cues ",No,"Assess if the news headline touches on comparing gold with any other asset.
Options: No, Yes"
u.s.: imf debt relief won't require gold sales,No,"Please determine if the news headline addresses price.
Options: No, Yes"
u.s.: imf debt relief won't require gold sales,No,"Does the news headline talk about price going up? 
Options: No, Yes"
u.s.: imf debt relief won't require gold sales,No,"Examine the news headline and decide if it includes price staying constant.
Options: No, Yes"
u.s.: imf debt relief won't require gold sales,No,"Does the news headline talk about price going down? 
Options: Yes, No"
u.s.: imf debt relief won't require gold sales,No,"Does the news headline talk about price in the past? 
Options: Yes, No"
u.s.: imf debt relief won't require gold sales,No,"Does the news headline talk about price in the future? 
Options: No, Yes"
u.s.: imf debt relief won't require gold sales,Yes,"Let me know if the news headline talks about a general event (apart from prices) in the past.
Options: No, Yes"
u.s.: imf debt relief won't require gold sales,No,"Consider the news headline - does it concern a general event (apart from prices) in the future?
Options: Yes, No"
u.s.: imf debt relief won't require gold sales,No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: No, Yes"
gold prices steady in asia in think arket ahead of u.s. holiday,Yes,"In the context of the news headline, is price discussed?
Options: Yes, No"
gold prices steady in asia in think arket ahead of u.s. holiday,No,"Interpret the news headline to see if it mentions price going up.
Options: No, Yes"
gold prices steady in asia in think arket ahead of u.s. holiday,Yes,"Please determine if the news headline addresses price staying constant.
Options: Yes, No"
gold prices steady in asia in think arket ahead of u.s. holiday,No,"Please determine if the news headline addresses price going down.
Options: Yes, No"
gold prices steady in asia in think arket ahead of u.s. holiday,Yes,"Review the news headline and determine if it relates to price in the past.
Options: Yes, No"
gold prices steady in asia in think arket ahead of u.s. holiday,No,"Does the news headline talk about price in the future? 
Options: Yes, No"
gold prices steady in asia in think arket ahead of u.s. holiday,No,"Please determine if the news headline addresses a general event (apart from prices) in the past.
Options: No, Yes"
gold prices steady in asia in think arket ahead of u.s. holiday,No,"Please determine if the news headline addresses a general event (apart from prices) in the future.
Options: Yes, No"
gold prices steady in asia in think arket ahead of u.s. holiday,No,"Let me know if the news headline talks about comparing gold with any other asset.
Options: No, Yes"
gold price: find all the latest trends and news about the yellow metal,No,"Please determine if the news headline addresses price.
Options: No, Yes"
gold price: find all the latest trends and news about the yellow metal,No,"Let me know if the news headline talks about price going up.
Options: Yes, No"
gold price: find all the latest trends and news about the yellow metal,No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
gold price: find all the latest trends and news about the yellow metal,No,"Please determine if the news headline addresses price going down.
Options: Yes, No"
gold price: find all the latest trends and news about the yellow metal,Yes,"Consider the news headline - does it concern price in the past?
Options: Yes, No"
gold price: find all the latest trends and news about the yellow metal,No,"Interpret the news headline to see if it mentions price in the future.
Options: Yes, No"
gold price: find all the latest trends and news about the yellow metal,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the past.
Options: No, Yes"
gold price: find all the latest trends and news about the yellow metal,No,"Consider the news headline - does it concern a general event (apart from prices) in the future?
Options: Yes, No"
gold price: find all the latest trends and news about the yellow metal,No,"Examine the news headline and decide if it includes comparing gold with any other asset.
Options: No, Yes"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",No,"In the context of the news headline, is price discussed?
Options: No, Yes"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",No,"Interpret the news headline to see if it mentions price going up.
Options: Yes, No"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",Yes,"Consider the news headline - does it concern price going down?
Options: Yes, No"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",Yes,"Interpret the news headline to see if it mentions price in the past.
Options: Yes, No"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",No,"Is the news headline related to price in the future?
Options: No, Yes"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",No,"Let me know if the news headline talks about a general event (apart from prices) in the past.
Options: Yes, No"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",No,"Examine the news headline and decide if it includes a general event (apart from prices) in the future.
Options: Yes, No"
"feb. gold ends down $13.30, or 1.7%, at $752.20 an ounce",No,"Consider the news headline - does it concern comparing gold with any other asset?
Options: No, Yes"
current gold rate: check out current gold price,No,"In the context of the news headline, is price discussed?
Options: No, Yes"
current gold rate: check out current gold price,No,"Review the news headline and determine if it relates to price going up.
Options: Yes, No"
current gold rate: check out current gold price,No,"Review the news headline and determine if it relates to price staying constant.
Options: Yes, No"
current gold rate: check out current gold price,No,"In the context of the news headline, is price going down discussed?
Options: No, Yes"
current gold rate: check out current gold price,Yes,"Is the news headline related to price in the past?
Options: Yes, No"
current gold rate: check out current gold price,No,"Interpret the news headline to see if it mentions price in the future.
Options: No, Yes"
current gold rate: check out current gold price,No,"Please determine if the news headline addresses a general event (apart from prices) in the past.
Options: Yes, No"
current gold rate: check out current gold price,No,"Please determine if the news headline addresses a general event (apart from prices) in the future.
Options: Yes, No"
current gold rate: check out current gold price,No,"Interpret the news headline to see if it mentions comparing gold with any other asset.
Options: No, Yes"
gold futures close at seven-year high,No,"Interpret the news headline to see if it mentions price.
Options: Yes, No"
gold futures close at seven-year high,Yes,"Consider the news headline - does it concern price going up?
Options: Yes, No"
gold futures close at seven-year high,No,"Assess if the news headline touches on price staying constant.
Options: Yes, No"
gold futures close at seven-year high,No,"In the context of the news headline, is price going down discussed?
Options: No, Yes"
gold futures close at seven-year high,Yes,"Is the news headline related to price in the past?
Options: Yes, No"
gold futures close at seven-year high,No,"Please determine if the news headline addresses price in the future.
Options: Yes, No"
gold futures close at seven-year high,No,"Analyze the news headline for any mention of a general event (apart from prices) in the past.
Options: Yes, No"
gold futures close at seven-year high,No,"Please determine if the news headline addresses a general event (apart from prices) in the future.
Options: Yes, No"
gold futures close at seven-year high,No,"Examine the news headline and decide if it includes comparing gold with any other asset.
Options: No, Yes"
why are the banks long gold and silver futures?,No,"Let me know if the news headline talks about price.
Options: Yes, No"
why are the banks long gold and silver futures?,No,"Does the news headline talk about price going up? 
Options: Yes, No"
why are the banks long gold and silver futures?,No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
why are the banks long gold and silver futures?,No,"Examine the news headline and decide if it includes price going down.
Options: No, Yes"
why are the banks long gold and silver futures?,No,"Please determine if the news headline addresses price in the past.
Options: No, Yes"
why are the banks long gold and silver futures?,No,"Please determine if the news headline addresses price in the future.
Options: Yes, No"
why are the banks long gold and silver futures?,Yes,"Does the news headline talk about a general event (apart from prices) in the past? 
Options: No, Yes"
why are the banks long gold and silver futures?,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the future.
Options: Yes, No"
why are the banks long gold and silver futures?,Yes,"Please determine if the news headline addresses comparing gold with any other asset.
Options: No, Yes"
Gold futures drop by Rs 219 per 10 gm,No,"Assess if the news headline touches on price.
Options: Yes, No"
Gold futures drop by Rs 219 per 10 gm,No,"Examine the news headline and decide if it includes price going up.
Options: No, Yes"
Gold futures drop by Rs 219 per 10 gm,No,"Examine the news headline and decide if it includes price staying constant.
Options: Yes, No"
Gold futures drop by Rs 219 per 10 gm,Yes,"Let me know if the news headline talks about price going down.
Options: Yes, No"
Gold futures drop by Rs 219 per 10 gm,Yes,"Review the news headline and determine if it relates to price in the past.
Options: No, Yes"
Gold futures drop by Rs 219 per 10 gm,No,"In the context of the news headline, is price in the future discussed?
Options: No, Yes"
Gold futures drop by Rs 219 per 10 gm,No,"Let me know if the news headline talks about a general event (apart from prices) in the past.
Options: Yes, No"
Gold futures drop by Rs 219 per 10 gm,No,"Examine the news headline and decide if it includes a general event (apart from prices) in the future.
Options: Yes, No"
Gold futures drop by Rs 219 per 10 gm,No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: Yes, No"
gold turns down; copper hits new record in london,No,"Let me know if the news headline talks about price.
Options: No, Yes"
gold turns down; copper hits new record in london,No,"Assess if the news headline touches on price going up.
Options: No, Yes"
gold turns down; copper hits new record in london,No,"In the context of the news headline, is price staying constant discussed?
Options: No, Yes"
gold turns down; copper hits new record in london,Yes,"Does the news headline talk about price going down? 
Options: Yes, No"
gold turns down; copper hits new record in london,Yes,"Consider the news headline - does it concern price in the past?
Options: Yes, No"
gold turns down; copper hits new record in london,No,"Analyze the news headline for any mention of price in the future.
Options: Yes, No"
gold turns down; copper hits new record in london,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the past.
Options: No, Yes"
gold turns down; copper hits new record in london,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the future.
Options: No, Yes"
gold turns down; copper hits new record in london,Yes,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: Yes, No"
gold up 1% as hopes rise on europe debt,No,"Is the news headline related to price?
Options: Yes, No"
gold up 1% as hopes rise on europe debt,Yes,"In the context of the news headline, is price going up discussed?
Options: No, Yes"
gold up 1% as hopes rise on europe debt,No,"Interpret the news headline to see if it mentions price staying constant.
Options: Yes, No"
gold up 1% as hopes rise on europe debt,No,"Let me know if the news headline talks about price going down.
Options: No, Yes"
gold up 1% as hopes rise on europe debt,Yes,"Interpret the news headline to see if it mentions price in the past.
Options: Yes, No"
gold up 1% as hopes rise on europe debt,No,"Is the news headline related to price in the future?
Options: No, Yes"
gold up 1% as hopes rise on europe debt,No,"In the context of the news headline, is a general event (apart from prices) in the past discussed?
Options: Yes, No"
gold up 1% as hopes rise on europe debt,No,"Analyze the news headline for any mention of a general event (apart from prices) in the future.
Options: No, Yes"
gold up 1% as hopes rise on europe debt,No,"Assess if the news headline touches on comparing gold with any other asset.
Options: No, Yes"
gold for december climbs $4 to $782 an ounce,No,"Assess if the news headline touches on price.
Options: Yes, No"
gold for december climbs $4 to $782 an ounce,Yes,"Review the news headline and determine if it relates to price going up.
Options: Yes, No"
gold for december climbs $4 to $782 an ounce,No,"Let me know if the news headline talks about price staying constant.
Options: Yes, No"
gold for december climbs $4 to $782 an ounce,No,"In the context of the news headline, is price going down discussed?
Options: Yes, No"
gold for december climbs $4 to $782 an ounce,Yes,"Examine the news headline and decide if it includes price in the past.
Options: Yes, No"
gold for december climbs $4 to $782 an ounce,No,"Examine the news headline and decide if it includes price in the future.
Options: Yes, No"
gold for december climbs $4 to $782 an ounce,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: No, Yes"
gold for december climbs $4 to $782 an ounce,No,"Consider the news headline - does it concern a general event (apart from prices) in the future?
Options: Yes, No"
gold for december climbs $4 to $782 an ounce,No,"Review the news headline and determine if it relates to comparing gold with any other asset.
Options: Yes, No"
Gold edges higher on bargain-hunting,No,"Please determine if the news headline addresses price.
Options: Yes, No"
Gold edges higher on bargain-hunting,Yes,"In the context of the news headline, is price going up discussed?
Options: Yes, No"
Gold edges higher on bargain-hunting,No,"Examine the news headline and decide if it includes price staying constant.
Options: No, Yes"
Gold edges higher on bargain-hunting,No,"In the context of the news headline, is price going down discussed?
Options: No, Yes"
Gold edges higher on bargain-hunting,Yes,"Analyze the news headline for any mention of price in the past.
Options: No, Yes"
Gold edges higher on bargain-hunting,No,"Does the news headline talk about price in the future? 
Options: No, Yes"
Gold edges higher on bargain-hunting,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: No, Yes"
Gold edges higher on bargain-hunting,No,"Let me know if the news headline talks about a general event (apart from prices) in the future.
Options: No, Yes"
Gold edges higher on bargain-hunting,No,"Assess if the news headline touches on comparing gold with any other asset.
Options: No, Yes"
gold futures finish at a three-week low,No,"Let me know if the news headline talks about price.
Options: No, Yes"
gold futures finish at a three-week low,No,"Consider the news headline - does it concern price going up?
Options: No, Yes"
gold futures finish at a three-week low,No,"Does the news headline talk about price staying constant? 
Options: Yes, No"
gold futures finish at a three-week low,Yes,"Examine the news headline and decide if it includes price going down.
Options: Yes, No"
gold futures finish at a three-week low,Yes,"Interpret the news headline to see if it mentions price in the past.
Options: No, Yes"
gold futures finish at a three-week low,No,"Assess if the news headline touches on price in the future.
Options: No, Yes"
gold futures finish at a three-week low,No,"Analyze the news headline for any mention of a general event (apart from prices) in the past.
Options: No, Yes"
gold futures finish at a three-week low,No,"Assess if the news headline touches on a general event (apart from prices) in the future.
Options: No, Yes"
gold futures finish at a three-week low,No,"Let me know if the news headline talks about comparing gold with any other asset.
Options: Yes, No"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"Assess if the news headline touches on price.
Options: Yes, No"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"Examine the news headline and decide if it includes price going up.
Options: Yes, No"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"Review the news headline and determine if it relates to price staying constant.
Options: No, Yes"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"Assess if the news headline touches on price going down.
Options: No, Yes"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"Analyze the news headline for any mention of price in the past.
Options: Yes, No"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"Is the news headline related to price in the future?
Options: Yes, No"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,Yes,"Review the news headline and determine if it relates to a general event (apart from prices) in the past.
Options: Yes, No"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"Is the news headline related to a general event (apart from prices) in the future?
Options: Yes, No"
Akshaya Tritiya 2018 | Better to invest in MF schemes and blue chip firms than gold during global turmoil,No,"In the context of the news headline, is comparing gold with any other asset discussed?
Options: Yes, No"
Gold futures at record high on global cues,No,"Interpret the news headline to see if it mentions price.
Options: No, Yes"
Gold futures at record high on global cues,Yes,"Does the news headline talk about price going up? 
Options: Yes, No"
Gold futures at record high on global cues,No,"Consider the news headline - does it concern price staying constant?
Options: No, Yes"
Gold futures at record high on global cues,No,"Analyze the news headline for any mention of price going down.
Options: Yes, No"
Gold futures at record high on global cues,Yes,"Consider the news headline - does it concern price in the past?
Options: Yes, No"
Gold futures at record high on global cues,No,"Let me know if the news headline talks about price in the future.
Options: Yes, No"
Gold futures at record high on global cues,No,"Consider the news headline - does it concern a general event (apart from prices) in the past?
Options: Yes, No"
Gold futures at record high on global cues,No,"Is the news headline related to a general event (apart from prices) in the future?
Options: No, Yes"
