input,output,instruction
"以下哪个不是金融中介机构的主要职能____。
A. 信用中介职能
B. 支付中介职能
C. 信用创造功能
D. 转移价格风险职能
",D. 转移价格风险职能,以下是中国关于金融学考试的单项选择题，请选出其中的正确答案。
"某资本家投资100万元，其预付资本的有机构成是4:1，每次投资的剩余价值率为150$\%$，该资本家每次投资的利润为____。
A. 20万元
B. 25万元
C. 30万元
D. 35万元
",C. 30万元,以下是中国关于政治经济学考试的单项选择题，请选出其中的正确答案。
"马克思主义政治经济学认为成本属于____。
A. 资产价值的计量
B. 收入利益的分配
C. 所耗价值的补偿
D. 取得利益的依据
",C. 所耗价值的补偿,以下是中国关于成本会计学考试的单项选择题，请选出其中的正确答案。
"____依法对保荐机构及其保荐代表人、其他从事保荐业务的人员进行监督管理。
A. 中国证券业协会
B. 财政部
C. 中国证监会
D. 国务院
",C. 中国证监会,以下是中国关于证券从业资格证考试的单项选择题，请选出其中的正确答案。
"某企业月初有短期借款50万元，本月向银行借入短期借款20万元，以银行存款偿还短期借款25万元，则月末“短期借款”账户的余额为____万元。
A. 借方45
B. 贷方45
C. 借方25
D. 贷方25
",B. 贷方45,以下是中国关于中国精算师考试的单项选择题，请选出其中的正确答案。
"下列各项中，通常不影响询证函回函的可靠性的是____。
A. 回函的及时性
B. 询证函发出及收回的控制情况
C. 回函中包含的限制条款
D. 被询证者的客观性
",A. 回函的及时性,以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
"自由竞争引起生产集中和资本集中，生产集中和资本集中发展到一定阶段必然引起垄断这是资本主义发展的客观规律。生产集中和资本集中是生产和资本社会化的表现。生产集中和资本集中的原因和趋势是____。
A. 生产集中的结果是越来越多的资本为少数大资本所支配
B. 资本集中的结果是大企业在社会生产中所占的比重不断增加
C. 生产集中和资本集中是资本家追求剩余价值和自由竞争的结果
D. 生产集中和资本集中必然导致经济危机的出现
",C. 生产集中和资本集中是资本家追求剩余价值和自由竞争的结果,以下是中国关于政治经济学考试的单项选择题，请选出其中的正确答案。
"在确定是否需要利用专家的工作时，A注册会计师通常不需考虑的因素是____。
A. 审计项目组成员对所涉及事项具有的知识和经验
B. 根据所涉及事项的性质、复杂程度和重要性确定的重大错报风险
C. 出具审计报告的时间要求
D. 预期获取的其他审计证据的数量和质量
",C. 出具审计报告的时间要求,以下是中国关于审计学考试的单项选择题，请选出其中的正确答案。
"设列联表的行数为3，列数为4，则$\chi^{2}$检验的自由度____。
A. 2
B. 4
C. 6
D. 12
",C. 6,以下是中国关于统计学考试的单项选择题，请选出其中的正确答案。
"如果某人由于纺织行业不景气而失去工作，这种失业属于____。
A. 摩擦性失业
B. 结构性失业
C. 周期性失业
D. 永久性失业
",B. 结构性失业,以下是中国关于宏观经济学考试的单项选择题，请选出其中的正确答案。
"企业在计量资产可收回金额时，下列各项中，不属于资产预计未来现金流量的是____。
A. 为维持资产正常运转发生的现金流出
B. 资产持续使用过程中产生的现金流入
C. 未来年度为改良资产发生的现金流出
D. 未来年度因实施已承诺重组减少的现金流出
",C. 未来年度为改良资产发生的现金流出,以下是中国关于中级财务会计考试的单项选择题，请选出其中的正确答案。
"根据有税MM理论，当债务比重增加时，下列各项指标不会发生变化的是____。
A. 股权资本成本
B. 加权平均资本成本
C. 债务资本成本
D. 企业价值
",C. 债务资本成本,以下是中国关于公司金融学考试的单项选择题，请选出其中的正确答案。
"已知$P(A)=a,P(B)=b,P(A\cupB)=c$，则$P(A\cap\bar{B})$____。
A. $a(1-b)$
B. $a-b$
C. $c-b$
D. $a(1-c)$
",C. $c-b$,以下是中国关于统计学考试的单项选择题，请选出其中的正确答案。
"某公司 2019 年从业人数 130 人，资产总额 2000 万元，年度应纳税所得额 210 万元，则该公司当年应纳企业所得税是____。
A. 10.5 万元
B. 16 万元
C. 42 万元
D. 52.5 万元
",B. 16 万元,以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
"在社会主义市场经济下，公共财政职能主要包括____。
A. 优化收入配置、维护市场统一、促进社会公平、实现国家长治久安
B. 优化资源配置、维护市场统一、促进社会公平、实现国家长治久安
C. 优化资源配置、维护市场秩序、促进社会公平、实现国家长治久安
D. 优化收入配置、维护市场秩序、促进社会公平、实现国家长治久安
",B. 优化资源配置、维护市场统一、促进社会公平、实现国家长治久安,以下是中国关于财政学考试的单项选择题，请选出其中的正确答案。
"资本有机构成是指____。
A. 可变资本与不变资本的比例
B. 生产资料和劳动力的比例
C. 固定资本和流动资本的比例
D. 由技术构成决定并反映技术构成变化的资本价值构成
",D. 由技术构成决定并反映技术构成变化的资本价值构成,以下是中国关于政治经济学考试的单项选择题，请选出其中的正确答案。
"关于中国的外汇管理政策与人民币自由兑换进程，以下哪项陈述是错误的____。
A. 中国的外汇管理政策允许逐步实现人民币的自由兑换
B. 中国的外汇储备主要由外国货币和短期金融资产组成
C. 中国的外汇管理政策始终保持不变
D. 中国逐步放开了外汇管制，鼓励人民币的国际化
",C. 中国的外汇管理政策始终保持不变,以下是中国关于国际金融学考试的单项选择题，请选出其中的正确答案。
"下列不属于贷款合法性、合规性调查的内容的____。
A. 认定借款人的合法主体资格
B. 对借款人的借款目的进行调查
C. 考察借款人是否建立了良好的公司治理机制
D. 认定担保人的法定代表人签名的真实性和有效性
",C. 考察借款人是否建立了良好的公司治理机制,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"兴旺集团在行政管理方面，奉行的基本原则是灵活性，即在大量分散的单位和目标之间调度和协调资源;在工程技术问题上，常常开发机械化程度很低和例外性的多种技术和标准技术来避免长期陷于单一的技术过程。根据上述信息，兴旺集团采用的组织的战略类型是____。
A. 防御型战略组织
B. 开拓型战略组织
C. 分析型战略组织
D. 反应型战略组织
",B. 开拓型战略组织,以下是中国关于公司战略与风险管理考试的单项选择题，请选出其中的正确答案。
"在我国，____不需要向中国人民银行交存存款准备金。
A. 财务公司
B. 信用合作社
C. 金融租赁公司
D. 证券公司
",D. 证券公司,以下是中国关于中央银行学考试的单项选择题，请选出其中的正确答案。
"某外国企业常驻代表机构从事售后服务，2018年主管税务机关对其2017年业务进行检查，发现该代表机构账簿不健全，经查收入实为300万元，决定按照最低利润率对其进行核定征收企业所得税。2017年该常驻代表机构应缴纳企业所得税____万元。
A. 3.75
B. 11.25
C. 7.5
D. 14.25
",B. 11.25,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"“经理国库、临时的财政垫支、充当银行最后贷款人”表示中央银行在行使____职能。
A. 调节职能
B. 服务职能
C. 管理职能
D. 控制职能
",B. 服务职能,以下是中国关于金融学考试的单项选择题，请选出其中的正确答案。
"下列领域中，应该实行市场定价的是____。
A. 金融行业
B. 石油行业
C. 通信行业
D. 家电行业
",D. 家电行业,以下是中国关于财政学考试的单项选择题，请选出其中的正确答案。
"下列关于股权投资基金托管服务中的资产保管，说法错误的是____。
A. 不同基金财产的债权债务不得相互抵销
B. 基金托管人应当按规定独立、完整、安全地保管所托管基金的财产，保证基金财产的安全完整
C. 基金托管人可以将基金财产归入其固有财产
D. 基金财产的债权不得与托管人固有财产的债务相抵销
",C. 基金托管人可以将基金财产归入其固有财产,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"在一段时间之前，某家公司签订了一项以150万美元买入100万英镑的远期合约，目前这一远期合约离到期日还剩6个月。6个月零息英国债券的日波动率为0.06$\%$（价格在转换成美元后），6个月期限零息美元债券的波动率为0.05$\%$，两个债券收益率的相关系数为0.8，当前的汇率为1.53，远期合约在一天内价值（以美元计算）变化的标准差为____。
A. 537
B. 357
C. 819
D. 213
",A. 537,以下是中国关于金融工程学考试的单项选择题，请选出其中的正确答案。
"什么是本-量-利分析____。
A. 一种成本核算方法
B. 一种投资决策方法
C. 一种经营决策方法
D. 一种会计报表分析方法
",C. 一种经营决策方法,以下是中国关于管理会计学考试的单项选择题，请选出其中的正确答案。
"以下哪一项不是中央银行遵循公开性原则的目的____。
A. 有利于公共监督中央银行
B. 有利于增强货币政策的告示效应
C. 向社会提供金融信息
D. 提高中央银行的权威性
",D. 提高中央银行的权威性,以下是中国关于中央银行学考试的单项选择题，请选出其中的正确答案。
"授信额度是银行确定的在一定期限内对某客户提供____授信支持的量化控制指标。
A. 短期
B. 中长期
C. 长期
D. 以上都不对
",A. 短期,以下是中国关于商业银行金融学考试的单项选择题，请选出其中的正确答案。
"在产量一定的情况下，某一种要素的增加与另一种要素的减少之间的比例称为____。
A. 要素的替代弹性
B. 要素的边际替代率
C. 要素的产出弹性
D. 技术进步率
",B. 要素的边际替代率,以下是中国关于计量经济学考试的单项选择题，请选出其中的正确答案。
"以下关于审计工作底稿归档的说法中，正确的是____。
A. 若将电子或其他介质形式存在的工作底稿通过打印等方式转换成纸质形式的工作底稿，归档时同时保存电子和纸质的工作底稿
B. 如果针对客户的同一财务信息执行不同的委托业务，出具两个或多个不同的报告，应在规定的最后的归档期限内将其归整为一份最终审计档案
C. 如果未完成审计业务，无需归档
D. 如果未完成审计业务，审计工作底稿的归档期限也是审计报告日后的60天内
",A. 若将电子或其他介质形式存在的工作底稿通过打印等方式转换成纸质形式的工作底稿，归档时同时保存电子和纸质的工作底稿,以下是中国关于审计学考试的单项选择题，请选出其中的正确答案。
"某投资项目的年营业收入为600000元，年经营付现成本为400000元，年折旧额100000元，所得税税率为25$\%$，该项目的每年经营现金净流量为____。
A. 75000元
B. 100000元
C. 175000元
D. 250000元
",A. 75000元,以下是中国关于公司金融学考试的单项选择题，请选出其中的正确答案。
"蒙代尔在要素禀赋理论假设前提下证明要素流动和商品流动之间的关系是____。
A. 替代
B. 互补
C. 无关
D. 不确定
",A. 替代,以下是中国关于国际经济学考试的单项选择题，请选出其中的正确答案。
"甲企业是一家单一业务企业，采用的组织结构特点是不同的部门有不同的业务职能：营销部门负责产品的营销和推广，财务部负责记录所有交易并控制所有与经费和财务相关的活动等，各部门之间相互独立。该企业适宜采用的组织结构的优点是____。
A. 便于企业的持续成长
B. 有利于培养职能专家
C. 能更有效地优先考虑关键项目
D. 能实现更好更快的地区决策
",B. 有利于培养职能专家,以下是中国关于公司战略与风险管理考试的单项选择题，请选出其中的正确答案。
"根据""蒙代尔政策搭配理论"",当一国国际收支出现顺差、国内通货膨胀严重时，合理的政策选择为____。
A. 扩张性货币政策和紧缩性财政政策
B. 扩张性财政货币政策和货币升值
C. 紧缩性财政货币政策和货币贬值
D. 紧缩性货币政策和扩张性财政政策
",A. 扩张性货币政策和紧缩性财政政策,以下是中国关于国际金融学考试的单项选择题，请选出其中的正确答案。
"在直接融资领域中，直接金融机构的服务对象主要是____。
A. 存款人
B. 投资者
C. 企业
D. 银行金融机构
",B. 投资者,以下是中国关于货币金融学考试的单项选择题，请选出其中的正确答案。
"公共支出的微观化调节的是政府支出项目和各项目的数额，并不是要变动____总量。
A. 银行贷款
B. 税收收入
C. 财政收入
D. 财政支出
",D. 财政支出,以下是中国关于财政学考试的单项选择题，请选出其中的正确答案。
"企业发生的下列支出中，按企业所得税法的规定可在税前扣除的是____。
A. 税收滞纳金
B. 非广告性赞助
C. 企业所得税税款
D. 按规定缴纳的财产保险费
",D. 按规定缴纳的财产保险费,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"与非公开发行股票方式相比，公开发行股票方式____。
A. 发行范围小
B. 发行成本高
C. 股票变现性差
D. 发行条件低
",B. 发行成本高,以下是中国关于财务管理学考试的单项选择题，请选出其中的正确答案。
"改革后我国的农村银行机构不包括____。
A. 中国农村发展银行
B. 农村合作银行
C. 村镇银行
D. 农村商业银行
",A. 中国农村发展银行,以下是中国关于金融学考试的单项选择题，请选出其中的正确答案。
"不可撤销的备用信用证与可撤销的备用信用证比起来，主要有利于____。
A. 开证银行
B. 申请人
C. 受益人
D. 以上都不对
",C. 受益人,以下是中国关于商业银行金融学考试的单项选择题，请选出其中的正确答案。
"根据监管要求，商业银行在使用标准法计量操作风险监管资本时，____的资本要求系数$\beta$最低。
A. 公司金融
B. 商业银行业务
C. 资产管理
D. 代理服务
",C. 资产管理,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"如果1970年的名义GDP为7500亿美元，按照1960年价格计算是多少（价格指数1960年等于100，1970年等于120）____。
A. 9000亿美元
B. 6000亿美元
C. 7300亿美元
D. 6250亿美元
",D. 6250亿美元,以下是中国关于宏观经济学考试的单项选择题，请选出其中的正确答案。
"政府委托经纪人在金融市场上出售国债的方法，叫做____。
A. 固定受益出售方式
B. 公募拍卖方式
C. 直接推销方式
D. 连续经销方式
",D. 连续经销方式,以下是中国关于财政学考试的单项选择题，请选出其中的正确答案。
"在美国市场上交易国外公司股票的形式是____。
A. ADRs
B. ECUs
C. 单国共同基金
D. 上述都正确
",A. ADRs,以下是中国关于投资学考试的单项选择题，请选出其中的正确答案。
"甲股份公司自2019年初开始自行研究开发一项新专利技术，2019年在研究开发过程中发生材料费、人工费以及其他费用等共计500万元，其中，符合资本化条件的支出为400万元。2019年末，甲公司预计到专利技术研发成功、达到预定用途还需投入150万元。假定扣除后续投入因素的可收回金额为280万元，不扣除后续投入因素的可收回金额为390万元，预计该项专利技术达到预定可使用状态后的公允价值扣除处置费用后的净额为410万元，则该项开发过程中的无形资产在2019年末应计提的减值损失为____。
A. 120万元
B. 10万元
C. 0万元
D. 140万元
",A. 120万元,以下是中国关于中级财务会计考试的单项选择题，请选出其中的正确答案。
"关于资产配置的层次，以下表述正确的是____。
A. 战术资产配置是在较长投资期限内以追求长期回报为目标的资产配置
B. 运用战术资产配置的前提条件是基金管理人能够准确地预测市场变化、发现单个证券的投资计划，并能够有效实施动态资产配置投资方案
C. 战略资产配置的有效性存在争议，战略资产配置对战术资产配置的偏离往往被限制在一定范围之内
D. 战术资产配置根据投资者的风险承受能力，对资产做出事前的、整体性的，与投资者需求匹配的规划
",B. 运用战术资产配置的前提条件是基金管理人能够准确地预测市场变化、发现单个证券的投资计划，并能够有效实施动态资产配置投资方案,以下是中国关于金融市场学考试的单项选择题，请选出其中的正确答案。
"甲公司共有200名职工，从2014年1月1日起，该公司实行累积带薪缺勤制度。该制度规定，每名职工每年可享受5个工作日的带薪年休假，未使用的年休假只能向后结转一个日历年度，超过1年未行使的权利作废；职工休年休假时，首先使用当年享受的权利，不足部分再从上年结转的带薪年休假中扣除；职工离开公司时，对未使用的累积带薪年休假无权获得现金支付。2014年12月31日，每名职工当年平均未使用带薪年休假为1天。2015年12月31日，每名职工当年平均未使用带薪年休假为2天，甲公司预计2016年有160名职工将享受不超过5天的带薪年休假，剩余40名总部管理人员每人将平均享受6.5天年休假，该公司平均每名职工每个工作日工资为500元。甲公司2015年年末因带薪缺勤计入管理费用的金额为____元。
A. 60000
B. 30000
C. 90000
D. 100000
",B. 30000,以下是中国关于会计考试的单项选择题，请选出其中的正确答案。
"假如公司对某项目进行投资，对每个变量的正常估计为：初始投资1500元，全部形成固定资产，当年形成生产能力，估计年销量3000件，单位售价2元，单位变动成本1元，年固定成本2000元（不含折旧），公司所得税税率为50$\%$，投资者期望收益率为10$\%$。假定该项目存续期为2年，不考虑残值，年折旧750元。若未来已知，那么，该目标项目的净现值为多少____。
A. 18.6元
B. 17.6元
C. 16.6元
D. 15.6元
",A. 18.6元,以下是中国关于公司金融学考试的单项选择题，请选出其中的正确答案。
"基金管理人、基金销售机构宣传推介方式说法正确的是____。
A. 可以通过发送手机短信、微信、博客和电子邮件宣传推介
B. 可以通过报刊、电台、电视、互联网等公众传播媒体宣传推介
C. 可以通过讲座、报告会、分析会和张贴布告、散发传单宣传推介
D. 不得向合格投资者之外的单位和个人募集资金
",D. 不得向合格投资者之外的单位和个人募集资金,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"成本会计核算职能的最基本方面是____。
A. 检查各项生产经营耗费的合理性、合法性和有效性
B. 提供真实的、可以验证的成本信息
C. 进行生产经营活动的评价
D. 调节和指导企业的有关经济活动
",B. 提供真实的、可以验证的成本信息,以下是中国关于成本会计学考试的单项选择题，请选出其中的正确答案。
"关于我国私募股权投资基金发展及监管的主要阶段与年代对应错误的是____。
A. 探索与起步阶段（1985～2004年）
B. 快速发展阶段（2005～2012年）
C. 发展完成阶段（2013年至今）
D. 统一监管下的制度化发展阶段（2013年至今）
",C. 发展完成阶段（2013年至今）,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"关于外币私募股权投资基金的基本运作方式的说法，错误的是____。
A. 外币股权投资基金通常采取“两头在外”的方式
B. 外币股权投资基金经营实体注册在境外
C. 外币股权投资基金在境外完成项目的投资退出
D. 外币股权投资基金可以在国内以基金名义注册法人实体
",D. 外币股权投资基金可以在国内以基金名义注册法人实体,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"按成本与产量的依存关系，可将企业成本划分为____。
A. 生产成本与劳务成本
B. 财务成本与管理成本
C. 固定成本与变动成本
D. 边际成本与沉没成本
",C. 固定成本与变动成本,以下是中国关于成本会计学考试的单项选择题，请选出其中的正确答案。
"下列各项中，不属于约化模型的准则的有____。
A. 模型具有包容性
B. 模型具有恒定的参数
C. 解释变量必须是强外生的
D. 模型必须与经济理论相一致
",C. 解释变量必须是强外生的,以下是中国关于计量经济学考试的单项选择题，请选出其中的正确答案。
"针对财务报表层次重大错报风险的总体应对措施不包括的是____。
A. 向项目组强调保持职业怀疑态度的必要性，提供更多的督导
B. 对拟实施审计程序的性质、时间安排和范围作出总体修改
C. 选择综合性方案实施进一步审计程序，设计和实施控制测试和实质性程序
D. 分派具有特殊技能的人员或利用专家工作
",C. 选择综合性方案实施进一步审计程序，设计和实施控制测试和实质性程序,以下是中国关于审计学考试的单项选择题，请选出其中的正确答案。
"甲公司是国内一家领先的新媒体、通信及移动增值服务公司。由于遭受世界金融危机，甲公司经济利润严重下滑，经营面临困境，但为了稳定职工队伍，公司并未进行裁员，而是实行高层管理人员减薪措施。甲公司此举采用的收缩战略方式是____。
A. 转向战略
B. 放弃战略
C. 紧缩与集中战略
D. 稳定战略
",C. 紧缩与集中战略,以下是中国关于公司战略与风险管理考试的单项选择题，请选出其中的正确答案。
"某公司股票每股支付年度股利3元，预计股利将无限期地以8$\%$的速度增长。假定其市场收益率为14$\%$。则该股票的内在价值为____元。
A. 57
B. 30
C. 68
D. 54
",D. 54,以下是中国关于投资学考试的单项选择题，请选出其中的正确答案。
"某先生辞去月薪1000元的工作，取出自有存款100000元（月息0.01），办一家独资企业，如果不考虑商业风险，则该先生自办企业按月计算的机会成本是____元。
A. 2000
B. 10000
C. 1000
D. 101000
",A. 2000,以下是中国关于微观经济学考试的单项选择题，请选出其中的正确答案。
"会计目标在保险行业的特殊性体现在____。
A. 财务报告目标侧重于对偿付能力的检测
B. 财务报告目标侧重于满足非特定会计信息使用者的决策需要
C. 会计信息需要满足社会公众判断企业是否履行社会责任的需要
D. 会计要为企业内部管理当局提供有助于进行计划、控制和制定决策的会计信息
",A. 财务报告目标侧重于对偿付能力的检测,以下是中国关于中国精算师考试的单项选择题，请选出其中的正确答案。
"下列选项中，提升增长率最好的方法是____。
A. 发现新的自然资源
B. 提高人口增长率
C. 新技术发明
D. 增加出口
",C. 新技术发明,以下是中国关于宏观经济学考试的单项选择题，请选出其中的正确答案。
"下列各项中，属于有限分布滞后模型的修正估计方法的有____。
A. 经验加权法
B. 工具变量法
C. 科伊克方法
D. 普通最小二乘法
",A. 经验加权法,以下是中国关于计量经济学考试的单项选择题，请选出其中的正确答案。
"为了解大学生的消费状况，调查员在食堂门口任意拦截100名学生进行了问卷调查。关于这种调查方式，以下说法正确的____。
A. 这是分层抽样
B. 这是方便抽样
C. 这是简单随机抽样
D. 这是配额抽样
",B. 这是方便抽样,以下是中国关于统计学考试的单项选择题，请选出其中的正确答案。
"对流动资产的保险，按12个月平均账面余额确定保险金额的，保险财产全部损失时，其保险赔偿额的计算是____。
A. 出险时的账面余额计算保险赔款，并扣除残值
B. 出险时的账面余额大于保险金额，按比例计算赔款，并扣除残值
C. 出险时的账面余额大于保险金额，按比例计算赔款，并按比例扣除残值
D. 出险时的账面余额小于保险金额，按损失额计算赔款，不扣除残值
",C. 出险时的账面余额大于保险金额，按比例计算赔款，并按比例扣除残值,以下是中国关于保险学考试的单项选择题，请选出其中的正确答案。
"商业银行批发和零售存款大量流失，属于针对____的压力情景。
A. 信用风险
B. 流动性风险
C. 市场风险
D. 操作风险
",B. 流动性风险,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"某企业2020年2月用2800万元购得一宗1500平方米的土地，投入200万元作土地开发，并在这宗土地上建造一座建筑面积600平方米车间，2020年2月对购置的土地进行开发，则计入该车间计征房产税的房产原值的地价为____万元。
A. 2800
B. 3000
C. 2400
D. 1200
",C. 2400,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"母公司在编制合并现金流量表时，下列各项中，会引起筹资活动现金流量增减变动的是____。
A. 子公司依法减资支付给少数股东的现金
B. 子公司购买少数股东的固定资产支付的现金
C. 子公司向少数股东出售无形资产收到的现金
D. 子公司购买少数股东发行的债券支付的现金
",A. 子公司依法减资支付给少数股东的现金,以下是中国关于管理会计学考试的单项选择题，请选出其中的正确答案。
"设纽约市场的年利率为8$\%$，伦敦市场年利率为6$\%$，即期汇率为￡1＝$1.6025－1.6035，3个月升贴水为30-50点，若某投资者拥有10万英镑，应投放在____市场。
A. 伦敦
B. 纽约
C. 不投入
D. 都投入
",B. 纽约,以下是中国关于金融工程学考试的单项选择题，请选出其中的正确答案。
"以下不是保险人注重的保险业务特性____。
A. 特殊性
B. 安全性
C. 效益性
D. 流动性
",D. 流动性,以下是中国关于保险学考试的单项选择题，请选出其中的正确答案。
"界定压力情景中各个风险因子之间内在一致的量化关系一般可以采用三个方法，不包括____。
A. 依赖于历史发生的经济危机事件中相关风险因子的变化及事后演变路径来设计情景
B. 根据历史数据，选择统计分布的尾部来定义某些或某类风险因子的变化区间
C. 建立定量模型来刻画各风险因子之间的变化关系
D. 建立定性模型来刻画各风险因子之间的变化关系
",D. 建立定性模型来刻画各风险因子之间的变化关系,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"增值税一般纳税人发生的下列应税行为中，适用 6$\%$税率计征增值税的是____。
A. 提供建筑施工服务
B. 销售非现场制作食品
C. 出租 2020 年新购入的房产
D. 通过省级土地行政主管部门设立的交易平台转让补充耕地指标
",D. 通过省级土地行政主管部门设立的交易平台转让补充耕地指标,以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
"下列关于异方差性检验的叙述，正确的是____。
A. 通过图示法可以精确断定模型是否存在异方差性
B. G-Q检验需要对样本进行排序
C. G-Q检验不需要对样本进行排序
D. 怀特检验需要对样本进行排序
",B. G-Q检验需要对样本进行排序,以下是中国关于计量经济学考试的单项选择题，请选出其中的正确答案。
"中国金融市场上现有的金融衍生产品不包括____。
A. 风险类
B. 利率类
C. 权益类
D. 货币类
",A. 风险类,以下是中国关于金融工程学考试的单项选择题，请选出其中的正确答案。
"下列哪项不是商业银行的资产____。
A. 对企业贷款
B. 在中央银行的存款
C. 购买的其他银行的股票
D. 居民的理财产品余额
",D. 居民的理财产品余额,以下是中国关于货币金融学考试的单项选择题，请选出其中的正确答案。
"国际清偿力不包括一国的____。
A. 自有储备
B. 借入储备
C. 国际银行同业拆借
D. 在IMF的SDR
",C. 国际银行同业拆借,以下是中国关于金融学考试的单项选择题，请选出其中的正确答案。
"按事先约定的将在未来一定时日，据以交割的外汇汇率称为____。
A. 预计汇率
B. 即期汇率
C. 远期汇率
D. 成交汇率
",C. 远期汇率,以下是中国关于高级财务会计考试的单项选择题，请选出其中的正确答案。
"信用中介是商业最基本的功能，发挥这一功能的作用不包括____。
A. 使闲散货币转化为资本
B. 使闲置资本得到充分利用
C. 续短为长，满足社会对长期资本的需要
D. 可节约社会流通费用，增加生产资本投入
",D. 可节约社会流通费用，增加生产资本投入,以下是中国关于商业银行金融学考试的单项选择题，请选出其中的正确答案。
"中央银行的下列行为哪些不是基础货币的投放渠道____。
A. 购买政策性金融债券
B. 购买办公用楼
C. 购买政府债券
D. 购买外汇、黄金
",B. 购买办公用楼,以下是中国关于货币金融学考试的单项选择题，请选出其中的正确答案。
"假如联立方程模型中，第$i$个方程排除的变量中没有一个在第$j$个方程中出现，则第$i$个方程是____。
A. 可识别的
B. 恰好识别
C. 过度识别
D. 不可识别
",A. 可识别的,以下是中国关于计量经济学考试的单项选择题，请选出其中的正确答案。
"假设中国的A公司出售一批货物给美国的B公司，6个月后将收到3000万美元货款，A公司希望控制汇率风险，假定目前的即期中美汇率为1美元＝6.13元人民币，6个月期的远期汇率为1美元＝6.21元人民币，A公司可以购买6个月期美元看跌期权，其执行价格为1美元＝6.13元人民币，期权费每美元0.1元人民币。目前，人民币6个月期的年化利率是4$\%$，而美元六个月期年化利率是0.5$\%$，如果A公司决定用远期合约来套期保值，计算此次销售可确保获得的人民币收入为____。
A. 18630万元
B. 18640万元
C. 18650万元
D. 18660万元
",A. 18630万元,以下是中国关于金融工程学考试的单项选择题，请选出其中的正确答案。
"金融机构应当遵循平等自愿、诚实守信等原则，充分尊重并自觉保障金融消费者的权利，这些权利不包括____。
A. 收益保障权
B. 知情权
C. 公平交易权
D. 受尊重权
",A. 收益保障权,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"下列属于“稿酬所得”项目的是____。
A. 记者在本单位刊物发表文章取得的报酬
B. 提供著作权的使用权而取得的报酬
C. 将国外的作品翻译出版取得的报酬
D. 书画家出席笔会现场书写作画取得的收入
",C. 将国外的作品翻译出版取得的报酬,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"损失补偿原则的限制中不包括的有____。
A. 实际损失
B. 保险金额
C. 保险利益
D. 保险费
",D. 保险费,以下是中国关于保险学考试的单项选择题，请选出其中的正确答案。
"某增值税一般纳税企业自建生产线，购入工程物资200万元，增值税税额为26万元，已全部用于建造生产线；耗用库存材料50万元，应负担的增值税税额为6.5万元；领用产品成本2万元，售价为3万元，支付建筑工人工资36万元。建设期间工程物资盘盈1万元。该生产线建造完成并达到预定可使用状态，其入账价值为____万元。
A. 250
B. 287
C. 288
D. 330.01
",B. 287,以下是中国关于会计考试的单项选择题，请选出其中的正确答案。
"辅助生产费用的交互分配法，其一次交互分配是在____。
A. 各受益单位之间进行分配
B. 各受益的辅助生产车间之间进行分配
C. 各受益的基本生产车间之间进行分配
D. 辅助生产以外各受益单位之间进行分配
",B. 各受益的辅助生产车间之间进行分配,以下是中国关于成本会计学考试的单项选择题，请选出其中的正确答案。
"在新凯恩斯主义模型中，预料外的扩张性政策致使短期____。
A. 价格水平下降，总产出增加
B. 价格水平上升，总产出减少
C. 价格水平上升，总产出增加
D. 价格水平下降，总产出减少
",C. 价格水平上升，总产出增加,以下是中国关于宏观经济学考试的单项选择题，请选出其中的正确答案。
"以下有关分部报告的叙述中，错误的是____。
A. 分部报告通常作为财务报告的组成部分予以披露
B. 主要分部报告可以采用业务分部报告或地区分部报告的形式
C. 分部信息与企业财务报表总额不需要衔接
D. 分部负债信息不包括与企业整体相关的递延所得税负债
",C. 分部信息与企业财务报表总额不需要衔接,以下是中国关于管理会计学考试的单项选择题，请选出其中的正确答案。
"某居民企业2017年来自境外A国分公司的已纳所得税因超过抵免限额尚未扣除的余额为1万元；2018年取得境内应纳税所得额160万元，来自A国分公司税后所得20万元，在A国已纳所得税额5万元，其在我国汇总缴纳____企业所得税。
A. 40.25
B. 41.25
C. 46.25
D. 0
",A. 40.25,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"商业银行业务外包的好处不包括____。
A. 降低成本
B. 提高服务质量
C. 拓展市场份额
D. 提高技术水平
",C. 拓展市场份额,以下是中国关于商业银行金融学考试的单项选择题，请选出其中的正确答案。
