input,output,instruction
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"With the input sentence as a backdrop, scrutinize and determine the entity type of 'Borrower'.
Options: person, location, organization"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Interpreting the input sentence as context, specify the entity type for 'Borrower'.
Options: organization, person, location"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Assessing the input sentence as context, label the entity type of 'Borrower'.
Options: organization, location, person"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"In the input sentence, determine the entity type for 'Borrower'.
Options: location, organization, person"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Within the input text, identify the entity type of 'Borrower'.
Options: location, person, organization"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Analyze the input sentence to find the entity type of 'Borrower'.
Options: location, organization, person"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Check the input sentence for the entity type associated with 'Borrower'.
Options: location, organization, person"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Explore the input sentence to ascertain the entity type of 'Borrower'.
Options: person, location, organization"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Examine the input text to classify the entity type of 'Borrower'.
Options: person, organization, location"
"1 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of two ( 2 ) trials with two ( 2 ) large mobile telephone carriers with at least one ( 1 ) carrier service launched ; or ( b ) registration of at least fifty thousand ( 50 , 000 ) users .",person,"Scrutinize the input sentence to define the entity type of 'Borrower'.
Options: organization, location, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"What is the entity type of 'Borrower' in the input sentence.
Options: person, organization, location"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"With the input text as context, identify the entity type of 'Borrower'.
Options: location, organization, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Using the input sentence as a reference, analyze and specify the entity type of 'Borrower'.
Options: person, organization, location"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"In the context of the input sentence, examine and categorize the entity type of 'Borrower'.
Options: organization, person, location"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Utilize the input text as context to explore and ascertain the entity type of 'Borrower'.
Options: location, organization, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Leverage the input sentence to evaluate and define the entity type for 'Borrower'.
Options: organization, location, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Considering the input sentence as context, inspect and classify the entity type of 'Borrower'.
Options: person, location, organization"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"With the input sentence as a backdrop, scrutinize and determine the entity type of 'Borrower'.
Options: location, person, organization"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Interpreting the input sentence as context, specify the entity type for 'Borrower'.
Options: person, location, organization"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Assessing the input sentence as context, label the entity type of 'Borrower'.
Options: location, organization, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"In the input sentence, determine the entity type for 'Borrower'.
Options: person, organization, location"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Within the input text, identify the entity type of 'Borrower'.
Options: location, organization, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Analyze the input sentence to find the entity type of 'Borrower'.
Options: location, person, organization"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Check the input sentence for the entity type associated with 'Borrower'.
Options: organization, location, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Explore the input sentence to ascertain the entity type of 'Borrower'.
Options: organization, location, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Examine the input text to classify the entity type of 'Borrower'.
Options: organization, location, person"
"2 "" means Borrower provides Agent with evidence that either of the following has occurred : ( a ) the completion of four ( 4 ) trials with four ( 4 ) large mobile telephone carriers with at least two ( 2 ) carrier services launched ; or ( b ) registration of at least three hundred thousand ( 300 , 000 ) users .",person,"Scrutinize the input sentence to define the entity type of 'Borrower'.
Options: location, organization, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"What is the entity type of 'Borrower' in the input sentence.
Options: organization, location, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"With the input text as context, identify the entity type of 'Borrower'.
Options: organization, person, location"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Using the input sentence as a reference, analyze and specify the entity type of 'Borrower'.
Options: location, organization, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"In the context of the input sentence, examine and categorize the entity type of 'Borrower'.
Options: person, organization, location"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Utilize the input text as context to explore and ascertain the entity type of 'Borrower'.
Options: organization, person, location"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Leverage the input sentence to evaluate and define the entity type for 'Borrower'.
Options: location, organization, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Considering the input sentence as context, inspect and classify the entity type of 'Borrower'.
Options: organization, person, location"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"With the input sentence as a backdrop, scrutinize and determine the entity type of 'Borrower'.
Options: person, location, organization"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Interpreting the input sentence as context, specify the entity type for 'Borrower'.
Options: location, organization, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Assessing the input sentence as context, label the entity type of 'Borrower'.
Options: organization, person, location"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"In the input sentence, determine the entity type for 'Borrower'.
Options: organization, location, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Within the input text, identify the entity type of 'Borrower'.
Options: person, organization, location"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Analyze the input sentence to find the entity type of 'Borrower'.
Options: organization, location, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Check the input sentence for the entity type associated with 'Borrower'.
Options: person, organization, location"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Explore the input sentence to ascertain the entity type of 'Borrower'.
Options: location, organization, person"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Examine the input text to classify the entity type of 'Borrower'.
Options: location, person, organization"
""" Obligations "" are Borrower ' s obligation to pay when due any debts , principal , interest , Lenders ' Expenses , the Final Payment and other amounts Borrower owes Agent and / or Lenders now or later , whether under this Agreement , the Loan Documents , or otherwise , including , without limitation , all obligations relating to letters of credit ( including reimbursement obligations for drawn and undrawn letters of credit ), cash management services , and foreign exchange contracts , if any , and including interest accruing after Insolvency Proceedings begin and debts , liabilities , or obligations of Borrower assigned to Agent and / or Lenders , and the performance of Borrower ' s duties under the Loan Documents .",person,"Scrutinize the input sentence to define the entity type of 'Borrower'.
Options: person, organization, location"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"What is the entity type of 'Borrower' in the input sentence.
Options: location, organization, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"With the input text as context, identify the entity type of 'Borrower'.
Options: location, organization, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Using the input sentence as a reference, analyze and specify the entity type of 'Borrower'.
Options: person, location, organization"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"In the context of the input sentence, examine and categorize the entity type of 'Borrower'.
Options: person, organization, location"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Utilize the input text as context to explore and ascertain the entity type of 'Borrower'.
Options: organization, person, location"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Leverage the input sentence to evaluate and define the entity type for 'Borrower'.
Options: organization, location, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Considering the input sentence as context, inspect and classify the entity type of 'Borrower'.
Options: location, person, organization"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"With the input sentence as a backdrop, scrutinize and determine the entity type of 'Borrower'.
Options: person, location, organization"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Interpreting the input sentence as context, specify the entity type for 'Borrower'.
Options: location, organization, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Assessing the input sentence as context, label the entity type of 'Borrower'.
Options: person, organization, location"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"In the input sentence, determine the entity type for 'Borrower'.
Options: location, organization, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Within the input text, identify the entity type of 'Borrower'.
Options: location, person, organization"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Analyze the input sentence to find the entity type of 'Borrower'.
Options: location, organization, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Check the input sentence for the entity type associated with 'Borrower'.
Options: organization, location, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Explore the input sentence to ascertain the entity type of 'Borrower'.
Options: organization, location, person"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Examine the input text to classify the entity type of 'Borrower'.
Options: person, organization, location"
"Notwithstanding the foregoing , the term "" Obligations "" shall not include any of Borrower ' s obligations under any Warrant issued to Lenders .",person,"Scrutinize the input sentence to define the entity type of 'Borrower'.
Options: organization, location, person"
""" Permitted Indebtedness "" is : ( a ) Borrower ' s Indebtedness to Lenders under this Agreement and the other Loan Documents ; ( b ) Indebtedness existing on the Effective Date and shown on the Perfection Certificate ; ( c ) Subordinated Debt ; ( d ) unsecured Indebtedness to trade creditors and with respect to surety bonds and similar obligations incurred in the ordinary course of business ; ( e ) Indebtedness incurred as a result of endorsing negotiable instruments received in the ordinary course of business ; ( f ) Indebtedness secured by Permitted Liens ; ( g ) Inter - company Indebtedness that otherwise constitutes an Investment allowed under clause ( a ) and ( f ) of Permitted Investments ; ( h ) other Indebtedness in an aggregate amount not to exceed Fifty Thousand Dollars ($ 50 , 000 ) in the aggregate in any fiscal year ; and ( i ) extensions , refinancings , modifications , amendments and restatements of any items of Permitted Indebtedness ( a ) through ( h ) above , provided that the principal amount thereof is not increased or the terms thereof are not modified to impose more burdensome terms upon Borrower or its Subsidiary , as the case may be .",person,"What is the entity type of 'Borrower' in the input sentence.
Options: person, location, organization"
""" Permitted Indebtedness "" is : ( a ) Borrower ' s Indebtedness to Lenders under this Agreement and the other Loan Documents ; ( b ) Indebtedness existing on the Effective Date and shown on the Perfection Certificate ; ( c ) Subordinated Debt ; ( d ) unsecured Indebtedness to trade creditors and with respect to surety bonds and similar obligations incurred in the ordinary course of business ; ( e ) Indebtedness incurred as a result of endorsing negotiable instruments received in the ordinary course of business ; ( f ) Indebtedness secured by Permitted Liens ; ( g ) Inter - company Indebtedness that otherwise constitutes an Investment allowed under clause ( a ) and ( f ) of Permitted Investments ; ( h ) other Indebtedness in an aggregate amount not to exceed Fifty Thousand Dollars ($ 50 , 000 ) in the aggregate in any fiscal year ; and ( i ) extensions , refinancings , modifications , amendments and restatements of any items of Permitted Indebtedness ( a ) through ( h ) above , provided that the principal amount thereof is not increased or the terms thereof are not modified to impose more burdensome terms upon Borrower or its Subsidiary , as the case may be .",person,"With the input text as context, identify the entity type of 'Borrower'.
Options: location, organization, person"
""" Permitted Indebtedness "" is : ( a ) Borrower ' s Indebtedness to Lenders under this Agreement and the other Loan Documents ; ( b ) Indebtedness existing on the Effective Date and shown on the Perfection Certificate ; ( c ) Subordinated Debt ; ( d ) unsecured Indebtedness to trade creditors and with respect to surety bonds and similar obligations incurred in the ordinary course of business ; ( e ) Indebtedness incurred as a result of endorsing negotiable instruments received in the ordinary course of business ; ( f ) Indebtedness secured by Permitted Liens ; ( g ) Inter - company Indebtedness that otherwise constitutes an Investment allowed under clause ( a ) and ( f ) of Permitted Investments ; ( h ) other Indebtedness in an aggregate amount not to exceed Fifty Thousand Dollars ($ 50 , 000 ) in the aggregate in any fiscal year ; and ( i ) extensions , refinancings , modifications , amendments and restatements of any items of Permitted Indebtedness ( a ) through ( h ) above , provided that the principal amount thereof is not increased or the terms thereof are not modified to impose more burdensome terms upon Borrower or its Subsidiary , as the case may be .",person,"Using the input sentence as a reference, analyze and specify the entity type of 'Borrower'.
Options: person, organization, location"
""" Permitted Indebtedness "" is : ( a ) Borrower ' s Indebtedness to Lenders under this Agreement and the other Loan Documents ; ( b ) Indebtedness existing on the Effective Date and shown on the Perfection Certificate ; ( c ) Subordinated Debt ; ( d ) unsecured Indebtedness to trade creditors and with respect to surety bonds and similar obligations incurred in the ordinary course of business ; ( e ) Indebtedness incurred as a result of endorsing negotiable instruments received in the ordinary course of business ; ( f ) Indebtedness secured by Permitted Liens ; ( g ) Inter - company Indebtedness that otherwise constitutes an Investment allowed under clause ( a ) and ( f ) of Permitted Investments ; ( h ) other Indebtedness in an aggregate amount not to exceed Fifty Thousand Dollars ($ 50 , 000 ) in the aggregate in any fiscal year ; and ( i ) extensions , refinancings , modifications , amendments and restatements of any items of Permitted Indebtedness ( a ) through ( h ) above , provided that the principal amount thereof is not increased or the terms thereof are not modified to impose more burdensome terms upon Borrower or its Subsidiary , as the case may be .",person,"In the context of the input sentence, examine and categorize the entity type of 'Borrower'.
Options: organization, person, location"
""" Permitted Indebtedness "" is : ( a ) Borrower ' s Indebtedness to Lenders under this Agreement and the other Loan Documents ; ( b ) Indebtedness existing on the Effective Date and shown on the Perfection Certificate ; ( c ) Subordinated Debt ; ( d ) unsecured Indebtedness to trade creditors and with respect to surety bonds and similar obligations incurred in the ordinary course of business ; ( e ) Indebtedness incurred as a result of endorsing negotiable instruments received in the ordinary course of business ; ( f ) Indebtedness secured by Permitted Liens ; ( g ) Inter - company Indebtedness that otherwise constitutes an Investment allowed under clause ( a ) and ( f ) of Permitted Investments ; ( h ) other Indebtedness in an aggregate amount not to exceed Fifty Thousand Dollars ($ 50 , 000 ) in the aggregate in any fiscal year ; and ( i ) extensions , refinancings , modifications , amendments and restatements of any items of Permitted Indebtedness ( a ) through ( h ) above , provided that the principal amount thereof is not increased or the terms thereof are not modified to impose more burdensome terms upon Borrower or its Subsidiary , as the case may be .",person,"Utilize the input text as context to explore and ascertain the entity type of 'Borrower'.
Options: location, person, organization"
""" Permitted Indebtedness "" is : ( a ) Borrower ' s Indebtedness to Lenders under this Agreement and the other Loan Documents ; ( b ) Indebtedness existing on the Effective Date and shown on the Perfection Certificate ; ( c ) Subordinated Debt ; ( d ) unsecured Indebtedness to trade creditors and with respect to surety bonds and similar obligations incurred in the ordinary course of business ; ( e ) Indebtedness incurred as a result of endorsing negotiable instruments received in the ordinary course of business ; ( f ) Indebtedness secured by Permitted Liens ; ( g ) Inter - company Indebtedness that otherwise constitutes an Investment allowed under clause ( a ) and ( f ) of Permitted Investments ; ( h ) other Indebtedness in an aggregate amount not to exceed Fifty Thousand Dollars ($ 50 , 000 ) in the aggregate in any fiscal year ; and ( i ) extensions , refinancings , modifications , amendments and restatements of any items of Permitted Indebtedness ( a ) through ( h ) above , provided that the principal amount thereof is not increased or the terms thereof are not modified to impose more burdensome terms upon Borrower or its Subsidiary , as the case may be .",person,"Leverage the input sentence to evaluate and define the entity type for 'Borrower'.
Options: person, organization, location"
