input,output,instruction
Gold prices turn lower to settle at lowest since June,Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
Gold prices turn lower to settle at lowest since June,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
Gold prices turn lower to settle at lowest since June,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
Gold prices turn lower to settle at lowest since June,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
Gold prices turn lower to settle at lowest since June,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
Gold prices turn lower to settle at lowest since June,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,Yes,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
Gold treads water as strong dollar offsets haven bids from Greek crisis,Yes,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,Yes,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
RBI against removing curbs on gold imports for now,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"gold, other metals fall as dollar rallies, stocks retreat",Yes,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"Gold rises to Rs 28,630 on firm global cues, spot demand",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"gold futures close lower, but off the session's lows",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"gold hits record high of rs 29,265 on seasonal demand",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",Yes,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"Gold reverses course to finish flat, shaking off stronger dollar",Yes,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"April gold down $2.10, or 0.2%, at $1,207.50/oz.",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
gold prices ease in asia as investors lock-in recent gains,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
iran gold demand at 4-year high,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"Comex gold to test supports, rise",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,Yes,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
bema gold updates russia kupol results,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",Yes,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"as chopard commits to using 100 per cent 'ethical' gold, what does that actually mean?",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
gold trades at 2-week high ahead of key yellen comments,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
Gold falls back towards 5-1/2-year low after upbeat U.S. data,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"april gold futures up $2.40 at $1,433.60 an ounce",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"gold futures revert to gains, up 0.5%",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"December gold up 0.7% at $1,348.90/oz.",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
gold futures settle higher for first time in 5 sessions,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
Gold prices rise as United States-China trade tensions intensify,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"Aug. gold climbs by $8.70, or 0.7%, to $1,268.70/oz",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
Gold prices finish at lowest level in over 2 weeks,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,Yes,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
akshaya tritiya 2018: portfolio allocation for gold should be 10-15% due to current global events,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
gold settles higher for first gain in four sessions,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"june gold rises $6.70 to $1,234.50/oz on globex",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"gold, silver trade lower on easing geopolitical tensions",Yes,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
